InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
79_BALLYMENA_2802,79,2802,SW4 London Dry Gin,750mL,1,25,25,3/12/2024,750,1,1,7153,PINE STATE TRADING CO      
73_DONCASTER_3344,73,3344,Bombay Sapphire Gin,750mL,1,25,25,10/9/2024,750,1,1,480,BACARDI USA INC            
64_CESTERFIELD_3423,64,3423,Beefeater,1.75L,1,27,27,5/3/2024,1750,1,2,17035,PERNOD RICARD USA          
61_AETHELNEY_11888,61,11888,Penfolds Koonunga Hills Shir,750mL,12,156,13,4/19/2024,750,2,1,4425,MARTIGNETTI COMPANIES
5_SUTTON_8236,5,8236,Jim Beam,50mL,3,4,1,7/13/2024,50,1,0,12546,JIM BEAM BRANDS COMPANY    
55_DRY GULCH_3728,55,3728,Absolut Citron,1.75L,2,50,25,10/8/2024,1750,1,4,17035,PERNOD RICARD USA          
34_PITMERDEN_1388,34,1388,Red Stag by Jim Beam,1.75L,1,25,25,12/10/2024,1750,1,2,12546,JIM BEAM BRANDS COMPANY    
75_BARNCOMBE_3234,75,3234,Hendrick's Gin,1.75L,1,62,62,5/26/2024,1750,1,2,3664,WILLIAM GRANT & SONS INC   
64_CESTERFIELD_4135,64,4135,Smirnoff Blueberry Vodka,50mL,6,6,1,6/10/2024,50,1,0,3960,DIAGEO NORTH AMERICA INC   
66_EANVERNESS_27549,66,27549,Whitman Express Pnt Blanc,750mL,4,48,12,12/10/2024,750,2,0,10754,PERFECTA WINES             
7_STANMORE_3811,7,3811,Absolut Spark Vodka,750mL,1,18,18,1/27/2024,750,1,1,17035,PERNOD RICARD USA          
15_WANBORNE_5101,15,5101,Dr McGillicuddy's Mentholmnt,750mL,1,16,16,3/19/2024,750,1,1,8004,SAZERAC CO INC             
38_GOULCREST_34903,38,34903,Smoking Loon Cab Svgn,750mL,1,7,7,3/28/2024,750,2,0,9552,M S WALKER INC             
7_STANMORE_25589,7,25589,Dalliance Chardonnay,750mL,1,10,10,8/3/2024,750,2,0,2000,SOUTHERN WINE & SPIRITS NE 
6_GOULCREST_4243,6,4243,Bacardi Superior Rum,1.75L,1,24,24,2/16/2024,1750,1,2,480,BACARDI USA INC            
8_ALNERWICK_3876,8,3876,Smirnoff 80 Proof,1.75L,9,171,19,10/14/2024,1750,1,17,3960,DIAGEO NORTH AMERICA INC   
7_STANMORE_8620,7,8620,Sambuca Romana,375mL,1,12,12,6/22/2024,375,1,0,3960,DIAGEO NORTH AMERICA INC   
39_EASTHALLOW_8462,39,8462,Frangelico Hazelnut Liqueur,750mL,1,25,25,7/23/2024,750,1,1,11567,CAMPARI AMERICA            
7_STANMORE_2932,7,2932,Jameson Black Barrel,750mL,1,34,34,12/23/2024,750,1,1,17035,PERNOD RICARD USA          
23_ARBINGTON_3237,23,3237,Firefly Sweet Tea Vodka,1.75L,1,26,26,5/28/2024,1750,1,2,8004,SAZERAC CO INC             
20_BREDWARDINE_3762,20,3762,Patron Silver Tequila,50mL,1,6,6,9/23/2024,50,1,0,9165,ULTRA BEVERAGE COMPANY LLP 
72_HARDERSFIELD_6499,72,6499,Kinky Liqueur,750mL,1,18,18,10/15/2024,750,1,1,7153,PINE STATE TRADING CO      
43_WOLFORD_5462,43,5462,Barenjager Honey Liqueur,750mL,1,19,19,12/8/2024,750,1,1,6355,NICHE W & S                
6_GOULCREST_3511,6,3511,New Amsterdam Vodka,750mL,1,10,10,9/7/2024,750,1,1,3252,E & J GALLO WINERY         
49_GARIGILL_1767,49,1767,Buffalo Trace Bourbon,750mL,1,25,25,2/6/2024,750,1,1,8004,SAZERAC CO INC             
50_MOUNTMEND_3938,50,3938,Stolichnaya,750mL,1,18,18,1/29/2024,750,1,1,8664,"STOLI GROUP,(USA) LLC      "
34_PITMERDEN_3276,34,3276,Gordons London Dry,1.75L,1,15,15,11/13/2024,1750,1,2,3960,DIAGEO NORTH AMERICA INC   
79_BALLYMENA_3045,79,3045,Pinnacle Salted Caramel,750mL,1,11,11,2/19/2024,750,1,1,12546,JIM BEAM BRANDS COMPANY    
55_DRY GULCH_42122,55,42122,Smoking Loon Svgn Bl Cal,750mL,3,20,7,3/30/2024,750,2,0,9552,M S WALKER INC             
75_BARNCOMBE_3102,75,3102,Smirnoff Traveler,1.75L,11,198,18,8/15/2024,1750,1,20,3960,DIAGEO NORTH AMERICA INC   
51_ABERDEEN_3500,51,3500,Tito's Handmade Vodka,50mL,4,8,2,10/28/2024,50,1,0,4425,MARTIGNETTI COMPANIES
4_EANVERNESS_3348,4,3348,Bombay Sapphire Gin,1.75L,2,60,30,7/21/2024,1750,1,4,480,BACARDI USA INC            
49_GARIGILL_31277,49,31277,Landmark Overlook Chard,750mL,1,16,16,6/21/2024,750,2,0,9552,M S WALKER INC             
73_DONCASTER_3280,73,3280,Stolichnaya Elite Vodka,50mL,1,7,7,12/7/2024,50,1,0,8664,"STOLI GROUP,(USA) LLC      "
30_CULCHETH_1398,30,1398,Blantons Sgl Barrel Bourbon,750mL,1,57,57,9/6/2024,750,1,1,8004,SAZERAC CO INC             
38_GOULCREST_25589,38,25589,Dalliance Chardonnay,750mL,1,10,10,9/28/2024,750,2,0,2000,SOUTHERN WINE & SPIRITS NE 
67_EANVERNESS_33326,67,33326,Jacobs Crk Shiraz,750mL,1,7,7,4/16/2024,750,2,0,17035,PERNOD RICARD USA          
51_ABERDEEN_4783,51,4783,Mr Boston Apricot Brandy,1.75L,2,24,12,7/11/2024,1750,1,4,660,SAZERAC NORTH AMERICA INC. 
41_LARNWICK_8621,41,8621,Sho Chiku Bai Takara Sake,750mL,1,6,6,12/16/2024,750,1,1,8920,TAKARA SAKE USA INC        
79_BALLYMENA_5480,79,5480,E & J Superior RSV VSOP,750mL,1,11,11,1/19/2024,750,1,1,3252,E & J GALLO WINERY         
49_GARIGILL_3041,49,3041,Zhenka Pink Lemonade Vodka,1.75L,1,9,9,5/4/2024,1750,1,2,9552,M S WALKER INC             
31_HORNSEY_3591,31,3591,Absolut Vanilia,750mL,1,18,18,6/27/2024,750,1,1,17035,PERNOD RICARD USA          
14_BROMWICH_4277,14,4277,Bacardi Limon Rum,375mL,2,8,4,8/25/2024,375,1,1,480,BACARDI USA INC            
6_GOULCREST_8203,6,8203,Grand Marnier,50mL,2,6,3,1/16/2024,50,1,0,8112,MOET HENNESSY USA INC      
39_EASTHALLOW_11219,39,11219,Josh Cellars Cab Svgn Sonoma,750mL,3,48,16,2/5/2024,750,2,0,4425,MARTIGNETTI COMPANIES
33_HORNSEY_1384,33,1384,Bulleit 95 Rye,750mL,2,52,26,1/29/2024,750,1,2,3960,DIAGEO NORTH AMERICA INC   
67_EANVERNESS_5153,67,5153,Fireball Cinn Whisky Trav,750mL,2,32,16,3/19/2024,750,1,2,8004,SAZERAC CO INC             
35_HALIVAARA_4226,35,4226,Bacardi Superior Rum Trav,750mL,1,10,10,1/3/2024,750,1,1,480,BACARDI USA INC            
66_EANVERNESS_3012,66,3012,Pinnacle Vodka,50mL,3,3,1,2/22/2024,50,1,0,12546,JIM BEAM BRANDS COMPANY    
67_EANVERNESS_20409,67,20409,NxNW Red Columbia Valley,750mL,1,13,13,5/22/2024,750,2,0,4425,MARTIGNETTI COMPANIES
41_LARNWICK_5111,41,5111,Dr McGillicuddy's Mentholmnt,50mL,33,33,1,11/13/2024,50,1,2,8004,SAZERAC CO INC             
10_HORNSEY_3787,10,3787,Jose Cuervo Especial Silver,750mL,3,51,17,10/21/2024,750,1,2,7245,PROXIMO SPIRITS INC.       
8_ALNERWICK_13461,8,13461,R M Woodbridge Moscato,1.5L,4,40,10,4/12/2024,1500,2,1,1392,CONSTELLATION BRANDS INC   
71_CLARCTON_5401,71,5401,Jagermeister Liqueur,200mL,1,6,6,10/17/2024,200,1,0,3089,SIDNEY FRANK IMPORTING CO  
17_OLDHAM_44038,17,44038,Barefoot Pnt Grigio Cal,1.5L,1,12,12,10/12/2024,1500,2,0,3252,E & J GALLO WINERY         
67_EANVERNESS_6595,67,6595,Bogle Merlot,750mL,10,75,7,4/24/2024,750,2,1,4425,MARTIGNETTI COMPANIES
41_LARNWICK_3859,41,3859,Smirnoff 80 Proof,375mL,4,36,9,11/6/2024,375,1,2,3960,DIAGEO NORTH AMERICA INC   
15_WANBORNE_8787,15,8787,Torresella Pinot Grigio Ven,750mL,1,14,14,9/2/2024,750,2,0,4425,MARTIGNETTI COMPANIES
69_MOUNTMEND_1388,69,1388,Red Stag by Jim Beam,1.75L,1,25,25,12/10/2024,1750,1,2,12546,JIM BEAM BRANDS COMPANY    
73_DONCASTER_16816,73,16816,H3 Horse Heaven Hills Merlot,750mL,5,60,12,6/11/2024,750,2,1,8673,STE MICHELLE WINE ESTATES  
69_MOUNTMEND_20180,69,20180,Rosatello Sw Sparkling Rose,750mL,1,14,14,12/18/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
15_WANBORNE_5440,15,5440,Jagermeister Liqueur,1.75L,1,40,40,3/14/2024,1750,1,2,3089,SIDNEY FRANK IMPORTING CO  
8_ALNERWICK_8370,8,8370,Chi Chi's Margarita,1.75L,3,24,8,8/21/2024,1750,1,6,660,SAZERAC NORTH AMERICA INC. 
60_IRRAGIN_1244,60,1244,Jack Daniels Winter Jack,750mL,7,112,16,11/23/2024,750,1,6,1128,BROWN-FORMAN CORP          
72_HARDERSFIELD_14706,72,14706,Cupcake Prosecco,750mL,1,10,10,8/12/2024,750,2,0,9815,WINE GROUP INC             
60_IRRAGIN_4787,60,4787,Appleton Special Gold Rum,1.75L,1,20,20,8/25/2024,1750,1,2,11567,CAMPARI AMERICA            
38_GOULCREST_1595,38,1595,Gentleman Jack,375mL,3,48,16,7/1/2024,375,1,1,1128,BROWN-FORMAN CORP          
11_CARDEND_12747,11,12747,Barefoot Cellars Pnt Nr,750mL,1,6,6,1/28/2024,750,2,0,3252,E & J GALLO WINERY         
66_EANVERNESS_13661,66,13661,Duckhorn Decoy Pnt Nr,750mL,2,34,17,11/16/2024,750,2,0,4425,MARTIGNETTI COMPANIES
33_HORNSEY_4179,33,4179,Bacardi Dragon Berry Rum,1.75L,3,72,24,1/22/2024,1750,1,6,480,BACARDI USA INC            
59_CLAETHORPES_4478,59,4478,Myers Original Dark Rum,750mL,1,18,18,12/17/2024,750,1,1,3960,DIAGEO NORTH AMERICA INC   
30_CULCHETH_5826,30,5826,DeKuyper Razzmatazz,750mL,1,9,9,6/17/2024,750,1,1,12546,JIM BEAM BRANDS COMPANY    
75_BARNCOMBE_35472,75,35472,R M Woodbridge Pnt Grigio,1.5L,1,9,9,7/23/2024,1500,2,0,1392,CONSTELLATION BRANDS INC   
53_HILLFAR_5311,53,5311,Amaretto DiSaronno,1.75L,1,36,36,11/27/2024,1750,1,2,2555,DISARONNO INTERNATIONAL LLC
48_NORFOLK_8187,48,8187,Wild Turkey,750mL,1,20,20,9/10/2024,750,1,1,11567,CAMPARI AMERICA            
75_BARNCOMBE_42764,75,42764,14 Hands Cab Svgn Wash,750mL,3,30,10,6/23/2024,750,2,0,8673,STE MICHELLE WINE ESTATES  
6_GOULCREST_8066,6,8066,DeKuyper Triple Sec,1.75L,1,10,10,2/20/2024,1750,1,2,12546,JIM BEAM BRANDS COMPANY    
38_GOULCREST_33965,38,33965,Castellare Chianti Clsc,750mL,1,22,22,12/4/2024,750,2,0,2000,SOUTHERN WINE & SPIRITS NE 
2_ASHBORNE_40098,2,40098,Black Box Merlot Cal,3L,1,19,19,11/23/2024,3000,2,0,1392,CONSTELLATION BRANDS INC   
15_WANBORNE_3625,15,3625,Absolut 80 Proof,750mL,4,72,18,2/24/2024,750,1,3,17035,PERNOD RICARD USA          
7_STANMORE_41712,7,41712,Fish Eye Chard,750mL,2,12,6,8/24/2024,750,2,0,9815,WINE GROUP INC             
64_CESTERFIELD_2143,64,2143,Canadian Mist,1.75L,1,14,14,2/24/2024,1750,1,2,1128,BROWN-FORMAN CORP          
15_WANBORNE_44986,15,44986,Gruet Rose Brut,750mL,1,17,17,7/29/2024,750,2,0,17033,SEA BREEZE CELLARS LLC     
10_HORNSEY_4939,10,4939,Kapali Coffee,1.75L,1,18,18,1/29/2024,1750,1,2,8004,SAZERAC CO INC             
45_VERITAS_5490,45,5490,DeKuyper Hot Damn Cinnamon,50mL,5,5,1,2/11/2024,50,1,0,12546,JIM BEAM BRANDS COMPANY    
33_HORNSEY_22584,33,22584,Cambria Katherines Chard,750mL,1,18,18,5/17/2024,750,2,0,9552,M S WALKER INC             
50_MOUNTMEND_7985,50,7985,Noilly Prat Extra Dry Vermou,Liter,1,10,10,4/22/2024,1000,1,1,480,BACARDI USA INC            
74_PAENTMARWY_3945,74,3945,Sauza Conmemorativo,750mL,1,18,18,6/9/2024,750,1,1,12546,JIM BEAM BRANDS COMPANY    
20_BREDWARDINE_3726,20,3726,Gilbeys Vodka Traveler,750mL,6,30,5,2/4/2024,750,1,5,12546,JIM BEAM BRANDS COMPANY    
38_GOULCREST_3248,38,3248,Stark Vodka,750mL,3,90,30,12/21/2024,750,1,2,99166,STARK BREWING COMPANY      
66_EANVERNESS_3343,66,3343,Bombay Sapphire Gin,375mL,1,13,13,2/21/2024,375,1,0,480,BACARDI USA INC            
33_HORNSEY_23778,33,23778,M Chiarlo Barbera D'Asti,750mL,1,11,11,1/4/2024,750,2,0,4692,KOBRAND CORPORATION        
62_KILMARNOCK_16260,62,16260,The Dreaming Tree Cab Svgn,750mL,4,48,12,10/9/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
76_DONCASTER_676,76,676,Pinnacle Whipped Vodka,750mL,4,44,11,9/23/2024,750,1,3,12546,JIM BEAM BRANDS COMPANY    
78_EASTHAVEN_32906,78,32906,Sterling Vintners Cab Svgn C,750mL,1,11,11,9/10/2024,750,2,0,1590,DIAGEO CHATEAU ESTATE WINES
76_DONCASTER_2207,76,2207,Glenrothes Sherry Cask Rsv,750mL,1,60,60,9/1/2024,750,1,1,9165,ULTRA BEVERAGE COMPANY LLP 
63_SWORDBREAK_2663,63,2663,Dewars White Label,1.75L,1,40,40,3/4/2024,1750,1,2,480,BACARDI USA INC            
10_HORNSEY_24453,10,24453,Estancia Meritage,750mL,2,46,23,11/11/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
76_DONCASTER_4221,76,4221,Bacardi Gold Rum Traveler,1.75L,2,36,18,6/22/2024,1750,1,4,480,BACARDI USA INC            
76_DONCASTER_33278,76,33278,Villa Cornaro Pnt Grigio LTD,750mL,1,8,8,1/22/2024,750,2,0,4425,MARTIGNETTI COMPANIES
73_DONCASTER_5232,73,5232,DeKuyper Buttershots Schnaps,1.75L,1,15,15,7/4/2024,1750,1,2,12546,JIM BEAM BRANDS COMPANY    
66_EANVERNESS_43450,66,43450,Fish Eye Pnt Grigio,3L,1,17,17,10/30/2024,3000,2,0,9815,WINE GROUP INC             
50_MOUNTMEND_34904,50,34904,Smoking Loon Chard,750mL,2,16,8,11/29/2024,750,2,0,9552,M S WALKER INC             
21_BALERNO_1515,21,1515,Old Overholt,750mL,1,15,15,9/29/2024,750,1,1,12546,JIM BEAM BRANDS COMPANY    
72_HARDERSFIELD_3288,72,3288,Svedka Strwbry Lemonad Vodka,1.75L,1,19,19,3/24/2024,1750,1,2,1392,CONSTELLATION BRANDS INC   
74_PAENTMARWY_22757,74,22757,Black Opal Cshmre Cab/Merlot,750mL,1,7,7,11/8/2024,750,2,0,9819,TREASURY WINE ESTATES      
63_SWORDBREAK_5661,63,5661,Dr McGillicuddy's Root Beer,750mL,2,28,14,10/13/2024,750,1,2,8004,SAZERAC CO INC             
50_MOUNTMEND_3638,50,3638,Pinnacle Whipped,50mL,2,2,1,9/24/2024,50,1,0,12546,JIM BEAM BRANDS COMPANY    
12_LEESIDE_8678,12,8678,Banfi Chianti Clsc RSV,750mL,4,64,16,5/6/2024,750,2,0,516,BANFI PRODUCTS CORP        
58_HARTLEPOOL_3804,58,3804,Svedka Vodka,750mL,1,13,13,10/21/2024,750,1,1,1392,CONSTELLATION BRANDS INC   
76_DONCASTER_25124,76,25124,Jadot Burgundy Hills Wh 14,750mL,2,22,11,6/25/2024,750,2,0,4692,KOBRAND CORPORATION        
61_AETHELNEY_4198,61,4198,Sailor Jerry Spiced Navy Rum,1.75L,2,50,25,3/29/2024,1750,1,4,3664,WILLIAM GRANT & SONS INC   
54_GUTHRAM_5191,54,5191,Fireball Cinnamon Whiskey,375mL,2,20,10,2/12/2024,375,1,1,8004,SAZERAC CO INC             
2_ASHBORNE_12771,2,12771,Joel Gott Cab Svgn 815,750mL,5,65,13,9/2/2024,750,2,1,8892,TRINCHERO FAMILY ESTATES   
34_PITMERDEN_1359,34,1359,Knob Creek Rye,750mL,1,32,32,10/28/2024,750,1,1,12546,JIM BEAM BRANDS COMPANY    
15_WANBORNE_538,15,538,Amaretto DiSaronno,375mL,1,14,14,3/15/2024,375,1,0,2555,DISARONNO INTERNATIONAL LLC
27_MOUNTMEND_4932,27,4932,Arrow Ginger Brandy,750mL,1,8,8,12/21/2024,750,1,1,8352,LUXCO INC                  
67_EANVERNESS_5457,67,5457,After Shock Hot & Cool Cinmn,50mL,1,2,2,7/14/2024,50,1,0,12546,JIM BEAM BRANDS COMPANY    
60_IRRAGIN_8621,60,8621,Sho Chiku Bai Takara Sake,750mL,3,19,6,2/10/2024,750,1,2,8920,TAKARA SAKE USA INC        
7_STANMORE_12147,7,12147,Sterling Vintners CA Meritag,750mL,1,8,8,8/30/2024,750,2,0,1590,DIAGEO CHATEAU ESTATE WINES
32_MOUNTMEND_4157,32,4157,Smirnoff Green Apple Vodka,50mL,4,4,1,1/15/2024,50,1,0,3960,DIAGEO NORTH AMERICA INC   
79_BALLYMENA_25900,79,25900,La Maldita Garnache Rioja,750mL,1,10,10,11/22/2024,750,2,0,9165,ULTRA BEVERAGE COMPANY LLP 
49_GARIGILL_5725,49,5725,DeKuyper Sour Apple Pucker,750mL,3,33,11,7/13/2024,750,1,2,12546,JIM BEAM BRANDS COMPANY    
33_HORNSEY_497,33,497,Capt Morgan Spiced Rum,Liter,4,80,20,8/23/2024,1000,1,4,3960,DIAGEO NORTH AMERICA INC   
39_EASTHALLOW_14930,39,14930,Yellow Tail Moscato,1.5L,1,9,9,8/7/2024,1500,2,0,4425,MARTIGNETTI COMPANIES
2_ASHBORNE_3505,2,3505,Tito's Handmade Vodka,750mL,1,19,19,3/22/2024,750,1,1,4425,MARTIGNETTI COMPANIES
48_NORFOLK_903,48,903,Bombay Sapphire Gin,Liter,2,54,27,3/10/2024,1000,1,2,480,BACARDI USA INC            
61_AETHELNEY_5111,61,5111,Dr McGillicuddy's Mentholmnt,50mL,17,17,1,12/19/2024,50,1,1,8004,SAZERAC CO INC             
50_MOUNTMEND_2512,50,2512,The Macallan 12 Yr Old,375mL,1,35,35,8/26/2024,375,1,0,2561,EDRINGTON AMERICAS         
74_PAENTMARWY_8778,74,8778,Bulleit Bourbon,1.75L,1,51,51,12/3/2024,1750,1,2,3960,DIAGEO NORTH AMERICA INC   
74_PAENTMARWY_6293,74,6293,Fetzer Gewurz,750mL,2,20,10,9/12/2024,750,2,0,9165,ULTRA BEVERAGE COMPANY LLP 
52_GRAYCOTT_5921,52,5921,RumChata Liqueur,750mL,1,22,22,9/29/2024,750,1,1,6213,MHW LTD                    
79_BALLYMENA_4845,79,4845,Arrow Cherry Brandy,750mL,2,16,8,12/7/2024,750,1,2,8352,LUXCO INC                  
41_LARNWICK_3512,41,3512,Pinnacle Vodka,1.75L,24,384,16,6/23/2024,1750,1,44,12546,JIM BEAM BRANDS COMPANY    
14_BROMWICH_8737,14,8737,Freixenet Cordon Negro Brut,750mL,6,72,12,12/31/2024,750,2,1,4425,MARTIGNETTI COMPANIES
76_DONCASTER_8236,76,8236,Jim Beam,50mL,15,22,1,2/5/2024,50,1,1,12546,JIM BEAM BRANDS COMPANY    
70_KELD_8590,70,8590,Arrow Peppermint Schnapps,750mL,2,16,8,12/24/2024,750,1,2,8352,LUXCO INC                  
73_DONCASTER_6938,73,6938,Vendange Chard,1.5L,3,24,8,7/31/2024,1500,2,1,1392,CONSTELLATION BRANDS INC   
60_IRRAGIN_2373,60,2373,Jim Beam Maple,750mL,3,45,15,11/11/2024,750,1,2,12546,JIM BEAM BRANDS COMPANY    
13_TARMSWORTH_3485,13,3485,Luksusowa Potato Vodka,1.75L,1,23,23,3/28/2024,1750,1,2,4425,MARTIGNETTI COMPANIES
54_GUTHRAM_1382,54,1382,Makers 46,750mL,2,80,40,3/29/2024,750,1,2,12546,JIM BEAM BRANDS COMPANY    
11_CARDEND_17748,11,17748,Black Box Pnt Grigio,500mL,2,10,5,3/1/2024,500,2,0,1392,CONSTELLATION BRANDS INC   
44_PORTHCRAWL_3731,44,3731,Absolut Apeach,750mL,1,18,18,9/9/2024,750,1,1,17035,PERNOD RICARD USA          
9_BLACKPOOL_6360,9,6360,Taylor Nys Cream Sherry,3L,1,14,14,4/17/2024,3000,2,0,1392,CONSTELLATION BRANDS INC   
28_LARNWICK_6595,28,6595,Bogle Merlot,750mL,1,9,9,7/10/2024,750,2,0,4425,MARTIGNETTI COMPANIES
15_WANBORNE_13339,15,13339,C'Est La Vie Chard/Svgn Bl,750mL,2,16,8,9/28/2024,750,2,0,9165,ULTRA BEVERAGE COMPANY LLP 
6_GOULCREST_3161,6,3161,New Amsterdam Red Berry,750mL,1,10,10,8/1/2024,750,1,1,3252,E & J GALLO WINERY         
32_MOUNTMEND_4145,32,4145,Don Q Cristal Rum,1.75L,1,17,17,10/19/2024,1750,1,2,98450,Serralles Usa LLC          
67_EANVERNESS_8480,67,8480,Clan MacGregor,1.75L,1,19,19,1/17/2024,1750,1,2,3664,WILLIAM GRANT & SONS INC   
73_DONCASTER_3969,73,3969,Jose Cuervo Tradicional,750mL,3,60,20,3/20/2024,750,1,2,7245,PROXIMO SPIRITS INC.       
21_BALERNO_14393,21,14393,Ch Montaud Cotes de Prov Rse,750mL,29,290,10,8/6/2024,750,2,3,7153,PINE STATE TRADING CO      
28_LARNWICK_8395,28,8395,Casamigos Anejo,750mL,2,124,62,9/3/2024,750,1,2,6213,MHW LTD                    
59_CLAETHORPES_41143,59,41143,Red Diamond Cab Svgn Wash,750mL,2,16,8,9/27/2024,750,2,0,8673,STE MICHELLE WINE ESTATES  
69_MOUNTMEND_1377,69,1377,Jim Beam Honey,1.75L,1,25,25,11/25/2024,1750,1,2,12546,JIM BEAM BRANDS COMPANY    
60_IRRAGIN_8562,60,8562,DeKuyper Peachtree Trav,1.75L,1,15,15,8/9/2024,1750,1,2,12546,JIM BEAM BRANDS COMPANY    
4_EANVERNESS_5735,4,5735,Malibu Rum,750mL,1,13,13,9/29/2024,750,1,1,17035,PERNOD RICARD USA          
77_TAMWORTH_2580,77,2580,Barr Hill Gin,750mL,1,35,35,10/29/2024,750,1,1,1273,CALEDONIA SPIRITS INC      
61_AETHELNEY_1748,61,1748,William Grant Scotch,750mL,1,15,15,9/17/2024,750,1,1,3664,WILLIAM GRANT & SONS INC   
73_DONCASTER_4686,73,4686,Courvoisier VS Cognac,1.75L,1,55,55,7/22/2024,1750,1,2,12546,JIM BEAM BRANDS COMPANY    
60_IRRAGIN_4899,60,4899,Clement Mahina Coco Liqueur,750mL,1,19,19,7/24/2024,750,1,1,9165,ULTRA BEVERAGE COMPANY LLP 
66_EANVERNESS_24188,66,24188,St Francis Cab Svgn Sonoma,750mL,1,16,16,10/16/2024,750,2,0,4692,KOBRAND CORPORATION        
45_VERITAS_3782,45,3782,Grey Goose Le Citron Vodka,750mL,2,48,24,6/15/2024,750,1,2,480,BACARDI USA INC            
35_HALIVAARA_1394,35,1394,Makers Mark,375mL,1,17,17,9/22/2024,375,1,0,12546,JIM BEAM BRANDS COMPANY    
63_SWORDBREAK_11213,63,11213,Meiomi Pnt Nr,750mL,1,19,19,4/20/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
66_EANVERNESS_28983,66,28983,Edmeades Mendocino Znfdl,750mL,1,15,15,10/11/2024,750,2,0,9552,M S WALKER INC             
76_DONCASTER_46428,76,46428,Villa Pozzi Nero D'Avola,750mL,1,10,10,8/21/2024,750,2,0,4425,MARTIGNETTI COMPANIES
6_GOULCREST_20446,6,20446,Barefoot Bubbly Brut Cuvee,187mL 4 Pk,1,10,10,7/12/2024,187,2,0,3252,E & J GALLO WINERY         
68_SOLARIS_8096,68,8096,Beefeater Gin,50mL,3,6,2,7/4/2024,50,1,0,17035,PERNOD RICARD USA          
42_BLACK HOLLOW_31487,42,31487,Barefoot Bubbly Brut Cve,750mL,1,10,10,9/16/2024,750,2,0,3252,E & J GALLO WINERY         
71_CLARCTON_4244,71,4244,Castillo Gold Rum,1.75L,6,60,10,12/2/2024,1750,1,11,480,BACARDI USA INC            
65_LUTON_5739,65,5739,Malibu Rum,50mL,1,2,2,12/15/2024,50,1,0,17035,PERNOD RICARD USA          
47_PELLA'S WISH_3584,47,3584,Absolut Raspberri,750mL,1,17,17,8/31/2024,750,1,1,17035,PERNOD RICARD USA          
60_IRRAGIN_3680,60,3680,Stolichnaya Ohranj,1.75L,1,25,25,6/4/2024,1750,1,2,8664,"STOLI GROUP,(USA) LLC      "
50_MOUNTMEND_3608,50,3608,Smirnoff Orange Vodka,50mL,12,12,1,3/24/2024,50,1,1,3960,DIAGEO NORTH AMERICA INC   
49_GARIGILL_8819,49,8819,Leroux Blackberry Brandy,750mL,1,8,8,12/3/2024,750,1,1,12546,JIM BEAM BRANDS COMPANY    
25_CAERSHIRE_3696,25,3696,Gilbeys Vodka,1.75L,4,44,11,5/2/2024,1750,1,7,12546,JIM BEAM BRANDS COMPANY    
17_OLDHAM_3679,17,3679,Chopin Vodka,750mL,1,22,22,12/22/2024,750,1,1,6213,MHW LTD                    
61_AETHELNEY_3652,61,3652,Ciroc Pineapple Vodka,1.75L,1,49,49,11/13/2024,1750,1,2,3960,DIAGEO NORTH AMERICA INC   
66_EANVERNESS_2944,66,2944,The Glenlivet Founders Res,750mL,2,90,45,1/29/2024,750,1,2,17035,PERNOD RICARD USA          
71_CLARCTON_7878,71,7878,Allens Coffee Brandy,1.75L,1,16,16,1/1/2024,1750,1,2,9552,M S WALKER INC             
69_MOUNTMEND_1398,69,1398,Blantons Sgl Barrel Bourbon,750mL,1,57,57,5/27/2024,750,1,1,8004,SAZERAC CO INC             
69_MOUNTMEND_4157,69,4157,Smirnoff Green Apple Vodka,50mL,6,6,1,2/27/2024,50,1,0,3960,DIAGEO NORTH AMERICA INC   
68_SOLARIS_11213,68,11213,Meiomi Pnt Nr,750mL,1,18,18,10/5/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
66_EANVERNESS_3882,66,3882,Smirnoff Strawberry Vodka,750mL,1,11,11,4/24/2024,750,1,1,3960,DIAGEO NORTH AMERICA INC   
63_SWORDBREAK_3246,63,3246,Bentley's Vodka,1.75L,1,9,9,10/13/2024,1750,1,2,8004,SAZERAC CO INC             
15_WANBORNE_42099,15,42099,Bota Box Pnt Grigio Cal,3L,3,66,22,1/29/2024,3000,2,1,2242,DELICATO VINEYARDS INC     
44_PORTHCRAWL_2127,44,2127,Canadian Ltd,1.75L,1,10,10,9/26/2024,1750,1,2,660,SAZERAC NORTH AMERICA INC. 
57_LANTEGLOS_3529,57,3529,U V Vodka,1.75L,2,28,14,2/29/2024,1750,1,4,9206,PHILLIPS PRODUCTS CO.      
54_GUTHRAM_21004,54,21004,Castle Rock Pnt Nr Carneros,750mL,1,8,8,6/27/2024,750,2,0,4425,MARTIGNETTI COMPANIES
2_ASHBORNE_9109,2,9109,Deep Eddy Ruby Red Vodka,50mL,2,2,1,7/28/2024,50,1,0,3924,HEAVEN HILL DISTILLERIES   
